# TESS Object of Interest
# File Created: 2021-05-22
# Sectors: S0001-S0036
# Date of previous TOI list release: 2021-05-20
Source Pipeline,Stellar Catalog,TIC,Full TOI ID,Signal ID,TOI Disposition,EXOFOP Disposition,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,VMag Value,VMag Uncertainty,Epoch Value,Epoch Error,Orbital Period Value,Orbital Period Error,Transit Duration Value,Transit Duration Error,Transit Depth Value,Transit Depth Error,Sectors,Public Comment,Alerted,Edited
qlp,,159951311,265.01,1,KP,KP,49.562227,-41.302145,11.664,0.018,12.456,0.046,2169.574874,0.000347,5.924267,4e-06,2.724,0.114,11990.0,1.05336,3 4 30 31,WASP-139 b,2019-06-06 20:53:59+0000,2021-04-27 11:18:42+0000
spoc,,164767175,266.01,1,PC,PC,26.209635,-18.400947,9.433,0.019,10.07,0.03,1393.078739,0.003507,10.767807,0.004925,3.397389,0.758994,650.610352,76.32915,3,period ambiguous for .01 and .02; unclear which transits are attributed to which candidates; will not be observed again in nominal mission,2018-11-30 22:06:24+0000,2021-04-27 11:18:42+0000
spoc,,164767175,266.02,2,PC,PC,26.209635,-18.400947,9.433,0.019,10.07,0.03,1392.104974,0.004409,6.19132,0.003482,3.4164,1.161866,345.240264,62.78886,3,period ambiguous for .01 and .02; unclear which transits are attributed to which candidates; will not be observed again in nominal mission,2018-11-30 22:06:24+0000,2021-04-27 11:18:42+0000
qlp,,166836920,267.01,1,KP,KP,39.897688,-50.008005,8.923,0.018,9.475,0.003,2135.796019,0.000239,5.752586,3e-06,5.265,0.026,5700.0,0.046293,3 29 30,WASP-99,2018-11-30 22:06:24+0000,2021-04-27 11:18:42+0000
qlp,,219253008,268.01,1,PC,PC,65.915985,-53.850952,9.6,0.05,10.0,0.03,2165.330043,0.005061,5.06832,0.000884,5.383,0.53,1350.0,0.859562,3 4 5 30 31,TICID 219253008 is a phantom from split (TICID 685340264 and 685340263),2019-05-17 18:40:33+0000,2021-04-27 11:18:42+0000
spoc,,220479565,269.01,1,PC,PC,75.846109,-54.177194,12.27,0.018,14.37,0.114,2284.088512,0.001814,3.697591,0.000585,0.908983,0.395649,3920.312062,457.05972,3 4 5 6 10 13 30 31 32 33 36,potential L1 candidate,2019-05-17 18:40:33+0000,2021-05-21 02:17:06+0000
qlp,,259377017,270.01,1,PC,CP,68.4154,-51.9562,10.416,0.04,12.603,0.039,2198.961454,0.000528,5.660559,6e-06,1.655,0.317,3730.0,2.42479,3 4 5 30 32,TOI 270 c,2019-05-17 18:40:33+0000,2021-04-27 11:18:42+0000
spoc,,259377017,270.02,2,PC,CP,68.4154,-51.9562,10.416,0.04,12.603,0.039,1389.677602,0.000899,11.380259,0.000242,2.128046,0.143122,3183.166685,99.3292,5 4 3,TOI-270 d,2019-05-17 18:40:33+0000,2021-04-27 11:18:42+0000
spoc,,259377017,270.03,3,PC,CP,68.4154,-51.9562,10.416,0.04,12.603,0.039,1383.732364,0.001651,3.360137,0.000121,1.393345,0.48356,962.205101,81.64058,5 4 3,,2019-05-17 18:40:33+0000,2021-04-27 11:18:42+0000
qlp,,259511357,271.01,1,PC,PC,70.775334,-50.219614,8.412,0.021,8.95,0.03,2199.299086,0.002158,2.475672,9.9e-05,0.737,0.498,250.0,21.5603,3 4 5 30 31 32,follow up in progress,2019-05-17 18:40:33+0000,2021-04-27 11:18:42+0000
qlp,,268766053,272.01,1,KP,KP,31.909198,-20.661837,11.692,0.019,12.591,0.069,2140.875701,0.000272,3.309844,2e-06,2.046,0.084,19306.0,5.51532,3 30,WASP-53 b,2018-11-30 22:06:25+0000,2021-04-27 11:18:42+0000
qlp,,439456714,277.01,1,PC,PC,19.0772,-20.9522,11.681,0.04,13.632,0.021,2139.796307,0.001056,3.993431,7e-06,1.701,0.251,5784.0,3.91717,3 30,check that 439456712 is not the target,2018-11-30 22:06:26+0000,2021-04-27 11:18:42+0000
qlp,,42054565,280.01,1,PC,PC,24.16871,-36.41367,9.957,0.018,10.615,0.006,2137.126328,0.004532,10.184276,7.7e-05,1.634,0.325,958.0,3.74824,3 30,low SNR; possible instrument systematic; source is possibly 42054566 which is 4.24 as away,2018-12-11 21:32:33+0000,2021-04-27 11:18:42+0000
qlp,,122613513,279.01,1,PC,PC,41.188507,-32.210889,10.475,0.018,12.035,0.021,2168.429762,0.00599,11.470784,0.00015,3.698,0.538,1575.0,1.65379,3 4 30,,2019-05-17 18:40:33+0000,2021-04-27 11:18:42+0000
spoc,,219239945,701.01,1,PC,FP,64.521351,-53.801443,10.917,0.018,11.446,0.018,1389.366552,0.005664,13.697384,0.002108,4.783848,0.424539,1061.94658,85.35073,5 4 3,transits in close proximity to some but not all momentum dumps,2019-05-17 19:12:59+0000,2021-04-27 11:18:42+0000
spoc,,244161191,278.01,1,O,,4.8831,-5.9113,13.099,0.059,16.45,0.2,2116.056255,0.000648,0.298769,1.8e-05,0.852928,0.064684,7994.395613,604.1175,30,secondary of an EB,2018-12-11 21:32:33+0000,2021-04-27 11:18:42+0000
spoc,,29781292,282.02,2,PC,FA,65.238019,-68.102664,8.932,0.017,9.42,0.03,1355.735635,0.003949,31.323499,0.005843,3.073476,1.194923,385.010273,55.89187,3 2 1,could be a secondary of .01 or a single transit detection of a second planet,2018-12-20 17:40:26+0000,2021-04-27 11:18:42+0000
spoc,,220459976,285.01,1,PC,PC,74.697149,-56.394049,12.113,0.018,13.813,0.092,1361.663925,0.004797,32.332528,0.006676,3.459632,0.786024,2425.505189,288.4887,3 2,possible single transit,2018-12-20 17:40:26+0000,2021-04-27 11:18:42+0000
qlp,,375059587,786.01,1,PC,PC,100.104098,-63.33925,9.804,0.018,10.349,0.006,2188.346623,0.006436,12.66944,0.000145,4.69,0.611,273.0,0.501205,1 2 3 4 5 6 7 9 10 11 12 13 27 28 29 30 31,,2019-06-14 18:35:01+0000,2021-04-27 11:18:42+0000
spoc,,391821647,708.01,1,PC,FP,82.764753,-70.357293,10.8,0.018,11.331,0.018,1325.573663,0.004267,1.996071,0.000106,5.910879,0.409116,352.76672,36.18996,5 6 4 3 2 1,large scatter in centroid from sector to sector; very crowded field; possible secondary,2019-04-30 13:04:30+0000,2021-04-27 11:18:42+0000
qlp,,391904697,705.01,1,PC,PC,106.47725,-72.558823,11.433,0.018,12.281,0.08,2198.491296,0.0091,47.020232,0.000775,5.315,0.876,1236.0,2.34026,1 2 3 4 5 6 7 8 9 10 11 12 13 27 28 29 30 31,marginal,2019-04-30 13:04:30+0000,2021-04-27 11:18:42+0000
spoc,,425997655,174.03,3,PC,PC,55.459877,-62.767049,8.69687,0.018031,9.73,0.03,1335.751351,0.003668,12.160999,0.000985,2.902685,0.441298,312.472088,40.42018,4 3 2 1,low MES,2019-05-17 18:40:33+0000,2021-04-27 11:18:42+0000
spoc,,425997655,174.04,4,PC,PC,55.459877,-62.767049,8.69687,0.018031,9.73,0.03,1326.0332,0.003027,3.975995,0.00021,1.560981,0.192923,174.45126,22.136805,4 3 2 1,low MES,2019-05-17 18:40:33+0000,2021-04-27 11:18:42+0000
spoc,,178284730,418.01,1,KP,KP,60.385614,-20.451086,10.261,0.019,11.118,0.014,2146.100495,0.000177,2.235918,3e-05,1.526727,0.010674,18954.989025,203.54855,4 5 31,WASP 140b; this planet contaminates 178284729 in spoc-s01s06-b02,2019-06-06 20:53:59+0000,2021-04-27 11:18:42+0000
qlp,,49899799,416.01,1,EB,FP,48.854273,-2.175283,8.259,0.018,8.765,0.002,2163.41477,0.00108,7.0114,1e-05,4.8,1.184,8970.0,12.8786,4 31,tropical Jupiter,2019-01-16 19:24:28+0000,2021-04-27 11:18:42+0000
qlp,,152476657,415.01,1,KP,KP,62.616051,-45.898221,10.551,0.018,10.96,0.007,2166.483051,0.000557,3.611264,4e-06,3.216,0.109,5480.0,0.543286,4 5 30 31,WASP-120 b,2019-06-06 20:53:59+0000,2021-04-27 11:18:42+0000
spoc,,325680697,414.01,1,PC,FP,36.853348,-12.038913,9.125,0.02,9.581,0.004,1411.517989,0.000337,1.824848,4e-05,1.96736,0.029417,5926.45502,56.519302,4,follow-up in progress; possible EB,2019-02-08 20:04:48+0000,2021-04-27 11:18:42+0000
qlp,,98796344,455.01,1,PC,CP,45.4642,-16.5934,8.64,0.018,10.59,0.046,2168.295274,0.000728,5.35877,9e-06,1.261,0.126,1250.0,1.29101,4 31,two stars on the same pixel; could also be 98796342,2019-02-08 19:54:07+0000,2021-04-27 11:18:42+0000
spoc,,170634116,413.01,1,KP,KP,66.370903,-30.600444,9.675,0.018,10.044,0.004,2174.669346,0.000263,3.662476,7.3e-05,3.76886,0.017505,12086.310394,85.91433,4 5 31 32,WASP-79b,2019-06-06 20:53:59+0000,2021-04-27 11:18:42+0000
qlp,,7624182,412.01,1,PC,FP,64.311397,-38.844151,8.768,0.019,8.84,0.03,2169.731701,0.000992,1.109738,2e-06,1.737,0.062,680.0,303.837,4 5 31,,2019-01-31 17:54:44+0000,2021-04-27 11:18:42+0000
qlp,,206466531,410.01,1,PC,FP,56.815204,-52.98515,9.992,0.018,10.54,0.006,1384.6552,0.00246,1.42748,0.00011,1.839,0.144,492.964,0.595871,4,Retired as FP by TFOP,2019-01-24 19:35:19+0000,2021-04-27 11:18:42+0000
qlp,,176778112,408.01,1,EB,FP,47.827948,-35.628053,9.572,0.019,10.263,0.005,2169.52007,0.00144,1.33679,,1.488,0.296,700.0,1.48052,4 31,TFOP NEB,2019-02-08 20:04:48+0000,2021-04-27 11:18:42+0000
qlp,,166833457,404.01,1,KP,KP,58.428804,-34.328198,12.315,0.019,13.252,0.069,2168.63923,0.000311,2.96264,2e-06,1.636,0.082,24240.0,4.8613,4 31,WASP-98b,2019-02-08 20:04:48+0000,2021-04-27 11:18:42+0000
spoc,,257567854,403.01,1,KP,KP,52.818043,-23.819696,11.164,0.018,11.99,0.025,1411.901592,0.000546,3.532822,0.000138,3.44312,0.046901,11283.619423,137.88638,4,WASP-22b,2019-02-08 20:04:48+0000,2021-04-27 11:18:42+0000
qlp,,259701242,401.01,1,PC,FP,74.466266,-53.817906,8.206,0.018,8.732,0.002,1384.17554,0.00571,2.4861,0.0005,2.304,0.294,168.01,0.521377,4,may be on 259701232,2019-01-24 19:35:19+0000,2021-04-27 11:18:42+0000
qlp,,153077621,454.01,1,PC,APC,49.6602,-42.6424,9.441,0.037,11.09,0.1,2155.608543,0.000707,18.08262,2.6e-05,2.169,0.272,7380.0,57.5217,3 4 30 31,There are three TICs associated with this star within 3 arcseconds (TIC 153077619 (bright neighbor) and TICs 153077621 and 651051509 which are the same star.). TIC153077619 is brighter (Tmag=8.3) and is more likely the target. It is a sunlike star - given the V-shape and the depth this signal is likely a FP. ,2019-05-17 18:40:33+0000,2021-04-27 11:18:42+0000
qlp,,35857242,400.01,1,KP,KP,41.63909,-0.463937,11.263,0.018,11.796,0.057,2169.279248,0.000597,3.634445,4e-06,3.871,0.143,9230.0,0.849809,4 31,WASP-138b,2019-02-08 20:04:48+0000,2021-04-27 11:18:42+0000
spoc,,219388773,399.01,1,PC,FP,77.047581,-50.858766,10.626,0.019,11.345,0.015,1412.386626,0.003344,1.571151,0.000355,1.335381,0.194366,790.433214,107.293594,4,follow-up in progress,2019-01-31 17:54:49+0000,2021-04-27 11:18:42+0000
qlp,,270380593,465.01,1,KP,KP,32.781778,2.418047,10.661,0.018,11.559,0.019,2169.858912,0.000563,3.836154,5e-06,2.274,0.334,5630.0,2.27956,4 31,WASP-156,2019-02-08 19:54:07+0000,2021-04-27 11:18:42+0000
qlp,,1129033,398.01,1,KP,KP,37.155148,-7.060682,9.502,0.017,10.294,0.007,2168.520848,5.6e-05,1.360029,0.0,2.054,0.062,19690.0,0.021102,4 31,WASP-77A b,2019-02-08 20:04:48+0000,2021-04-27 11:18:42+0000
qlp,,219379012,397.01,1,PC,FP,76.833821,-48.115925,10.209,0.019,10.637,0.007,1412.48913,0.00312,1.54683,0.00029,1.156,0.232,3815.49,485.919,4,close companion star 219379014,2019-01-16 19:24:30+0000,2021-04-27 11:18:42+0000
spoc,,178155732,396.01,1,PC,CP,42.984364,-30.814529,5.91,0.019,6.38,0.03,2120.537697,0.001943,5.978009,0.001035,2.925867,0.159015,234.166703,15.731749,30,HR 858 c,2019-02-08 20:04:48+0000,2021-04-27 11:18:42+0000
qlp,,38541473,395.01,1,PC,APC,56.304548,-10.973384,10.781,0.036,11.188,0.014,1415.51522,0.00173,6.06054,0.00116,2.59,0.239,22776.6,1217.37,4 31,large; CORALIE spectra indicate EBLM,2019-01-16 19:24:30+0000,2021-04-27 11:18:42+0000
spoc,,29960110,1201.01,1,PC,PC,42.247,-14.5376,10.714,0.06,12.26,0.2,2146.804667,0.001723,2.491976,0.000317,1.461425,0.381758,2127.874667,162.92674,31,potential L1 planet,2019-01-31 17:54:44+0000,2021-04-27 11:18:42+0000
qlp,,9858404,394.01,1,EB,FP,48.499528,-8.573568,7.956,0.019,8.45,0.03,1411.26947,0.00101,0.39149,2e-05,0.746,0.167,578.202,2.96102,4 31,v-shaped; some odd-even,2019-01-24 19:35:19+0000,2021-04-27 11:18:42+0000
qlp,gaia-dr2,29960109,393.01,1,PC,FP,42.24929,-14.537842,11.2,0.007,12.659,0.056,1411.66942,0.00298,2.49221,0.00061,1.605,0.221,1480.0,3.7192,4,may be on 29960110,2019-01-16 19:24:30+0000,2021-04-27 11:18:42+0000
qlp,,328350926,392.01,1,PC,APC,46.931654,0.861311,8.253,0.018,8.918,0.002,2169.813944,9.1e-05,0.849065,0.0,1.357,0.027,2850.0,1382.29,4 31,same pixel as 328350925 and 328350924,2019-01-24 19:35:19+0000,2021-04-27 11:18:42+0000
qlp,,382391899,391.01,1,KP,KP,43.688073,-10.89808,11.008,0.018,11.44,0.026,2169.669461,0.000132,1.955093,0.0,1.505,0.04,13780.0,0.294443,4 31,WASP-50b,2019-02-08 20:04:48+0000,2021-04-27 11:18:43+0000
spoc,,250386181,390.01,1,PC,FP,30.114395,-4.985569,9.88,0.019,10.329,0.006,1412.374564,0.000777,1.470258,7.9e-05,1.37737,0.065475,2586.506638,97.61957,4,follow-up in progress,2019-02-08 20:04:48+0000,2021-04-27 11:18:43+0000
qlp,,271900960,389.01,1,PC,FP,112.941801,-75.527428,8.252,0.017,8.69,0.03,1330.37074,0.00386,13.45913,0.00113,3.428,0.388,2579.32,281.435,4,,2019-01-24 19:35:19+0000,2021-04-27 11:18:43+0000
spoc,,422655579,388.01,1,KP,KP,29.263334,0.758835,10.141,0.018,10.56,0.012,1413.143411,0.000853,2.903458,0.00019,5.047564,0.064912,4657.875762,101.2635,4,WASP-71b,2019-02-08 20:04:48+0000,2021-04-27 11:18:43+0000
qlp,,92359850,387.01,1,EB,FP,52.225563,-19.97976,9.608,0.018,10.1,0.03,2167.71222,0.00046,4.155,,2.807,0.298,4900.0,2.51246,4 31,NEB; HATSouth observations show the event is on the neighbor 92359852,2019-01-16 19:24:30+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,300599466,925.01,1,PC,FP,113.04763,-68.012292,11.338,0.006,12.201,0.036,1331.86537,0.00222,13.17741,0.00018,2.75,0.527,1750.0,3.12692,1 2 3 4 5 6 7 8 9 11 12 13,TFOP NEB; giant star,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,209459275,559.01,1,PC,CP,46.818732,-31.162695,10.57,0.006,11.091,0.007,2166.185995,0.000382,6.983907,6e-06,5.076,0.065,10050.0,0.292261,4 31,possible tropical Jupiter; third of four transits visible in raw data,2019-04-04 21:13:03+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,260417932,932.01,1,PC,PC,95.941245,-54.578175,10.738,0.006,12.245,0.031,2222.7427,0.002091,19.310652,7.5e-05,3.484,0.189,1270.0,0.555558,1 2 4 5 6 7 8 9 11 12 28 29 31 32 33,potentially long-period planet,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
spoc,gaia-dr2,301051430,923.01,1,PC,PC,50.036182,-45.061903,11.026,0.006,11.742,0.02,2146.870441,0.004338,3.273467,0.001033,1.758144,0.288408,964.822253,130.57622,31,Centroid offset centered on nothing in S31. Weak signal; possibly V,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,198008005,858.01,1,PC,PC,60.199744,-54.59287,10.644,0.006,11.183,0.069,2167.025182,0.000225,3.279716,2e-06,3.408,0.035,12210.0,0.201416,3 4 29 30 31,may also be on 198008002,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
spoc,gaia-dr2,382068562,924.01,1,PC,PC,79.656927,-55.888796,11.359,0.006,11.785,0.024,2288.425762,0.000543,12.127094,0.000749,1.972213,0.049721,19438.432208,556.8296,1 2 3 4 5 6 7 8 9 10 11 12 13 27 28 29 30 31 32 33 34 35 36,v-shaped transit; TFOP work in progress; Gaia DR2 RV error 5.51 km/s,2019-07-23 18:22:48+0000,2021-05-10 21:16:50+0000
qlp,,271722899,920.01,1,PC,FP,110.312389,-73.453262,11.038,0.018,12.562,0.057,1335.23411,0.00239,19.2998,,3.17,0.382,1864.78,2.57372,4,period is double; star is likely a giant; TFOP FP,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
spoc,gaia-dr2,150430484,859.01,1,PC,PC,97.143245,-61.150487,11.959,0.006,12.871,0.126,2203.807201,0.001806,5.156732,0.000699,0.781756,0.562108,3235.530421,422.55484,1 2 3 4 5 6 7 8 9 10 11 12 13 27 28 29 30 31 33,TOI 859 under investigation no observing notes,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,207237016,917.01,1,PC,PC,49.816355,-59.40016,11.246,0.006,11.526,0.019,2130.974624,0.001429,26.412693,6.9e-05,2.956,0.193,4670.0,1189.72,2 3 4 29 30,2xP,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,321011127,860.01,1,PC,PC,43.546164,-41.514377,11.67,0.006,12.489,0.031,2139.444944,0.000581,6.453515,7e-06,2.202,0.135,11200.0,74.446,3 4 30,large Rp; V-shaped; likely EB,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
qlp,,153027658,914.01,1,EB,FP,48.726283,-44.961763,10.213,0.018,10.867,0.007,1384.9247,0.0034,2.337492,1e-05,2.279,0.371,760.0,1.28847,3 4 30 31,v-shaped; likely offset to W,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
spoc,gaia-dr2,176796997,926.01,1,PC,,48.378749,-32.005517,10.593,0.006,11.119,0.007,2144.973567,0.001658,1.800156,0.000219,1.225334,0.114708,1634.334091,322.40735,31,TOI 926. TFOP investigation in progress. Rstar = 2.6 Rsun from GAIA.,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,294869729,918.01,1,PC,FP,71.799187,-68.985672,11.272,0.006,12.14,0.24,2199.904943,0.003223,1.114007,6e-06,3.072,0.457,410.0,0.93294,1 2 3 4 5 6 7 8 9 10 11 12 13 27 28 29 30 31,may be real HJ around giant star.,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,175532955,929.01,1,PC,PC,45.905974,-39.930961,11.434,0.006,12.489,0.069,2169.679461,0.00248,5.830149,2.8e-05,2.618,0.322,1310.0,1.87049,3 4 30 31,,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
spoc,,279425357,739.01,1,PC,PC,104.991066,-57.618645,11.544,0.018,12.259,0.092,2286.716196,0.001862,9.015407,0.001483,1.558289,0.12918,4573.136009,442.52002,2 3 4 5 6 7 8 9 10 12 13 27 28 29 30 31 32 33 34 35 36,Stellar and companion radii are 50% larger in GAIA DR2 (R = 1.724 R_solar); period (9 days) is correct and confirmed in multiple sectors. Planet radius is likely closer to 14 Re. V-shaped. Slight odd-even.,2019-06-06 16:40:58+0000,2021-05-21 00:01:38+0000
qlp,gaia-dr2,278775625,921.01,1,PC,PC,99.674202,-56.220684,11.256,0.006,11.813,0.024,2180.30944,0.002873,5.128747,2.4e-05,1.963,0.312,740.0,0.993218,1 2 3 4 5 6 8 9 10 11 12 13 27 28 29 30 31,TOI 921 under investigation no TFOP disposition,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
qlp,,278199349,922.01,1,PC,FP,110.890356,-79.504143,11.29,0.019,12.657,0.069,1418.21857,0.00159,9.46516,0.00275,3.951,0.391,10952.3,82.0134,4,giant; TFOP EB,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,150167117,919.01,1,EB,APC,93.413679,-62.219822,11.184,0.006,11.284,0.023,1344.87595,0.00036,20.02717,5e-05,2.532,0.038,15710.0,893.826,1 2 3 4 5 6 7 8 9 11 12 13 27 28 29 30 31,TFOP FP,2019-04-01 16:52:03+0000,2021-04-27 11:18:43+0000
qlp,,364395234,1232.01,1,PC,PC,116.501431,-61.879903,11.708,0.018,12.68,0.034,2285.251123,0.001832,14.254324,0.000165,4.856,1.375,8789.0,82.6181,1 3 4 5 6 7 8 9 10 11 13 27 28 30 34 36,signal contaminated by 1.4 day period NEB,2019-08-26 19:20:39+0000,2021-05-20 22:20:49+0000
qlp,,348844154,916.01,1,PC,FP,105.956794,-60.297611,11.201,0.018,11.959,0.036,1343.2066,0.00401,29.17362,0.00233,8.075,0.499,5558.85,22.7513,4,slightly off target; hint of an odd-even difference.,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,259389219,915.01,1,PC,FP,68.803839,-51.396554,11.249,0.006,11.787,0.057,2199.865578,0.001063,2.325016,6e-06,1.775,0.405,1130.0,19.3113,3 4 5 30 31 32,TFOP investigation in progress.,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,100921768,930.01,1,PC,PC,54.308733,-44.472037,8.161,0.006,8.55,0.03,2165.027663,0.017106,4.90038,0.00157,3.506,0.527,240.0,0.872914,3 4 30 31,may be on 100921770,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,206474443,931.01,1,PC,PC,57.336809,-47.91817,11.546,0.006,11.717,0.033,2169.291398,0.00053,3.245209,4e-06,2.722,0.237,7370.0,2.32378,4 31,TOI 931. TFOP investigation in progress.,2019-07-23 18:22:48+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,33595516,849.01,1,PC,CP,28.715433,-29.421797,11.549,0.006,11.981,0.034,1384.01956,0.00218,0.76566,0.00015,1.452,0.21,1410.0,1.71758,3,flat-bottomed,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,42015200,848.01,1,PC,FP,24.215976,-39.142556,11.682,0.006,12.85,0.069,1391.66318,0.00244,9.77742,0.00254,6.713,0.421,6740.0,649.91,3,possible hot jupiter; a bit V-shaped and there might be odd-even difference,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,231289421,847.01,1,PC,PC,43.875304,-53.665482,11.632,0.019,12.162,0.057,2141.107648,0.001591,3.206335,8e-06,3.122,0.564,4410.0,759.374,2 3 30,Gaia Rs = 2.29 Rsun; Rp would be ~20 Re,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
qlp,,32283946,845.01,1,PC,FP,24.172621,-31.670809,11.701,0.018,12.476,0.137,1389.0024,0.0012,7.06181,0.00108,5.853,0.127,22745.5,0.827632,3,warm Jupiter; might be too big; period might be double,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,404467699,857.01,1,PC,KP,25.871253,-14.149143,10.268,0.007,10.891,0.01,2137.830844,0.000338,3.908024,3e-06,3.292,0.265,8100.0,1.78321,3 30,likely hot Jupiter,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
spoc,gaia-dr2,29918916,852.01,1,PC,PC,24.740266,-7.280904,10.95,0.007,11.638,0.031,1387.1945,0.00342,4.946647,0.000884,3.307819,0.297611,2522.506986,185.44922,3 30,Confirmed Brown Dwarf,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
qlp,,423670610,850.01,1,PC,APC,9.765859,-17.22173,11.287,0.018,11.995,0.069,1384.40921,0.00105,10.32103,0.00074,3.283,0.094,58957.4,1507.45,3,possibly 2x period,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
spoc,,281924357,830.01,1,PC,PC,129.756952,-74.76322,10.384,0.022,11.647,0.02,1599.493498,0.000745,15.042065,0.000965,2.302924,0.071449,15144.524054,393.60608,11,likely EB,2019-06-17 17:15:53+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,160222069,854.01,1,PC,APC,28.077553,-43.047592,10.717,0.006,10.981,0.01,2135.870906,0.003303,5.850943,3.6e-05,2.675,0.414,1030.0,1.8146,3 29 30,likely on 160222071 (dmag 4.2) to NE and still could be a planet; possible odd-even; depth aperture correlation,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,269558487,855.01,1,PC,PC,15.542936,-2.14453,10.654,0.007,11.183,0.012,2140.771068,0.001724,1.830128,6e-06,1.053,0.24,1260.0,3.03892,3 30,TOI 855,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
qlp,,306338882,856.01,1,PC,APC,14.094954,-14.788289,10.264,0.018,11.187,0.069,1387.38778,0.003,5.4014,0.00187,1.442,0.257,1225.99,3.90247,3,hot Jupiter candidate,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
qlp,,229141709,846.01,1,PC,FP,26.376629,-51.296889,11.698,0.018,12.26,0.046,1363.76296,0.00238,14.20489,0.00151,4.924,0.446,8761.57,109.035,3,likely warm Jupiter,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,380886535,844.01,1,PC,,19.461166,0.347114,11.795,0.008,12.123,0.028,2140.075494,0.003133,8.904646,5.1e-05,2.432,0.651,3520.0,203.108,3 30,,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,138727432,853.01,1,PC,PC,32.914244,-37.892928,10.76,0.006,11.37,0.009,2139.838276,0.001327,6.864655,4.8e-05,4.725,0.492,5090.0,1707.49,3 30,candidate for warm Jupiter,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,40083958,851.01,1,PC,PC,7.387254,-10.468486,10.999,0.006,11.309,0.022,2141.24058,0.00125,0.6296,,0.309,0.111,790.0,38.1727,3 30,short period; nearby companion with dmag 5.6,2019-07-10 19:36:45+0000,2021-04-27 11:18:43+0000
qlp,,143350972,440.01,1,PC,FP,82.246364,-17.429212,7.652,0.018,8.27,0.03,1439.13519,0.00219,1.0817,0.00014,1.588,0.222,341.533,0.495141,5,two stars in the same pixel;,2019-01-31 16:53:30+0000,2021-04-27 11:18:43+0000
qlp,,38686737,432.01,1,PC,FP,57.865656,-10.614048,12.536,0.019,13.089,0.08,1439.97961,0.00087,2.24704,0.00014,2.713,0.065,18890.4,3.68202,5,,2019-02-08 16:19:52+0000,2021-04-27 11:18:43+0000
qlp,gaia-dr2,31374837,431.01,1,PC,PC,83.269169,-26.724519,8.171,0.006,9.12,0.03,2188.293444,0.00074,12.461068,1.7e-05,3.239,0.174,2090.0,0.449931,5 6 32,TOI 431.01,2019-02-08 16:19:52+0000,2021-04-27 11:18:43+0000
qlp,,117979850,428.01,1,EB,APC,71.81028,-17.24836,7.788,0.018,8.438,0.002,2198.925652,0.001003,0.633332,2e-06,0.404,0.149,320.0,4.88666,5 32,Significant odd-even. TFOP APC; retired as SB2,2019-02-08 16:19:52+0000,2021-04-27 11:18:43+0000
